DATE,SYMBOL,TYPE,OPEN,HIGH,LOW,CLOSE,VOLUME
2023-05-31,PVRINOX,EQUITY,1455.0,1473.9,1336.4,1415.35,0
2023-06-30,PVRINOX,EQUITY,1422.0,1516.8,1366.6,1373.45,0
2023-07-31,PVRINOX,EQUITY,1373.0,1577.5,1360.5,1557.1,0
2023-08-31,PVRINOX,EQUITY,1584.0,1798.8,1568.5,1790.95,0
2023-09-30,PVRINOX,EQUITY,1791.95,1875.45,1683.0,1716.95,0
2023-10-31,PVRINOX,EQUITY,1711.2,1787.4,1565.4,1598.25,0
2023-11-30,PVRINOX,EQUITY,1600.0,1726.0,1594.25,1717.6,0
2023-12-31,PVRINOX,EQUITY,1728.8,1830.4,1646.7,1659.05,0
2024-01-31,PVRINOX,EQUITY,1671.0,1720.6,1416.6,1455.0,0
2024-02-29,PVRINOX,EQUITY,1454.05,1489.8,1347.3,1371.05,0
2024-03-31,PVRINOX,EQUITY,1378.95,1422.9,1247.9,1326.25,0
2024-04-30,PVRINOX,EQUITY,1326.25,1450.45,1325.0,1361.15,0
2024-05-31,PVRINOX,EQUITY,1361.15,1480.9,1268.3,1309.05,0
2024-06-30,PVRINOX,EQUITY,1343.25,1476.85,1280.0,1427.35,0
2024-07-31,PVRINOX,EQUITY,1505.0,1620.0,1345.0,1500.25,0
2024-08-31,PVRINOX,EQUITY,1470.0,1562.4,1423.0,1514.55,0
2024-09-30,PVRINOX,EQUITY,1566.9,1748.0,1474.05,1663.65,0
2024-10-31,PVRINOX,EQUITY,1465.0,1658.2,1421.1,1570.2,0
2024-11-30,PVRINOX,EQUITY,1440.0,1554.9,1431.9,1540.05,0
2024-12-31,PVRINOX,EQUITY,1598.9,1607.75,1285.6,1304.9,0
2025-01-31,PVRINOX,EQUITY,1308.0,1321.85,956.0,1090.5,0
2025-02-28,PVRINOX,EQUITY,954.55,1106.9,866.3,903.95,0
2025-03-31,PVRINOX,EQUITY,906.05,1224.1,883.9,912.55,0
2025-04-30,PVRINOX,EQUITY,1116.55,1207.5,875.0,942.4,0
2025-05-31,PVRINOX,EQUITY,1100.05,1166.0,936.0,985.25,0
2025-06-30,PVRINOX,EQUITY,1133.1,1168.1,930.0,970.1,0
2025-07-31,PVRINOX,EQUITY,1251.95,1253.85,830.0,999.8,0
2025-08-31,PVRINOX,EQUITY,1216.6,1216.6,861.25,1119.9,0
2025-09-30,PVRINOX,EQUITY,1180.0,1198.0,862.3,1075.0,0
2025-10-31,PVRINOX,EQUITY,1168.0,1249.7,935.2,1206.6,0
2025-11-30,PVRINOX,EQUITY,930.1,1147.4,879.3,1067.9,0
2025-12-31,PVRINOX,EQUITY,1060.55,1140.5,910.1,1015.2,0
2026-01-31,PVRINOX,EQUITY,1012.0,1055.1,919.0,974.8,0
2026-02-28,PVRINOX,EQUITY,1021.0,1055.0,1006.75,1022.2,0
2026-03-31,PVRINOX,EQUITY,1000.0,1057.7,925.0,938.0,0
