DATE,SYMBOL,TYPE,OPEN,HIGH,LOW,CLOSE,VOLUME
2015-01-31,SRF,EQUITY,877.0,998.0,842.0,949.65,0
2015-02-28,SRF,EQUITY,947.0,984.0,881.7,945.85,0
2015-03-31,SRF,EQUITY,935.05,1022.0,875.45,992.0,0
2015-04-30,SRF,EQUITY,994.0,1127.0,931.7,972.1,0
2015-05-31,SRF,EQUITY,979.9,1137.7,899.0,1101.05,0
2015-06-30,SRF,EQUITY,1116.0,1251.0,1002.0,1232.25,0
2015-07-31,SRF,EQUITY,1232.0,1423.5,1225.0,1390.65,0
2015-08-31,SRF,EQUITY,1388.0,1498.85,1017.85,1178.35,0
2015-09-30,SRF,EQUITY,1151.0,1198.0,1050.0,1123.6,0
2015-10-31,SRF,EQUITY,1194.7,1392.2,1166.0,1322.3,0
2015-11-30,SRF,EQUITY,1332.25,1345.85,1156.65,1275.7,0
2015-12-31,SRF,EQUITY,1275.0,1294.75,1145.95,1264.7,0
2016-01-31,SRF,EQUITY,1265.75,1362.0,1085.1,1166.55,0
2016-02-29,SRF,EQUITY,1155.0,1182.0,1023.0,1056.5,0
2016-03-31,SRF,EQUITY,1116.2,1333.85,1098.25,1308.45,0
2016-04-30,SRF,EQUITY,1295.0,1416.0,1227.0,1364.65,0
2016-05-31,SRF,EQUITY,1360.2,1455.0,1165.35,1297.1,0
2016-06-30,SRF,EQUITY,1300.0,1324.7,1196.65,1312.85,0
2016-07-31,SRF,EQUITY,1313.0,1472.4,1307.25,1465.8,0
2016-08-31,SRF,EQUITY,1470.25,1730.0,1462.2,1721.5,0
2016-09-30,SRF,EQUITY,1716.0,1824.8,1597.0,1777.7,0
2016-10-31,SRF,EQUITY,1790.0,1970.0,1775.1,1820.95,0
2016-11-30,SRF,EQUITY,1835.7,1850.0,1351.0,1574.95,0
2016-12-31,SRF,EQUITY,1581.4,1591.6,1444.0,1546.45,0
2017-01-31,SRF,EQUITY,1550.0,1760.0,1531.15,1715.3,0
2017-02-28,SRF,EQUITY,1728.95,1772.95,1506.15,1556.15,0
2017-03-31,SRF,EQUITY,1556.95,1646.4,1542.1,1627.15,0
2017-04-30,SRF,EQUITY,1670.0,1824.95,1624.7,1771.4,0
2017-05-31,SRF,EQUITY,1772.1,1859.0,1579.1,1634.0,0
2017-06-30,SRF,EQUITY,1637.0,1696.0,1503.1,1540.65,0
2017-07-31,SRF,EQUITY,1541.65,1587.1,1495.0,1518.75,0
2017-08-31,SRF,EQUITY,1514.7,1587.9,1415.25,1533.25,0
2017-09-30,SRF,EQUITY,1547.95,1643.5,1510.0,1541.1,0
2017-10-31,SRF,EQUITY,1546.0,1793.9,1527.6,1689.05,0
2017-11-30,SRF,EQUITY,1700.0,1909.9,1555.5,1831.4,0
2017-12-31,SRF,EQUITY,1828.0,1999.55,1759.0,1981.2,0
2018-01-31,SRF,EQUITY,1982.0,2048.45,1771.2,1783.45,0
2018-02-28,SRF,EQUITY,1784.0,1961.0,1690.0,1898.75,0
2018-03-31,SRF,EQUITY,1896.95,2014.0,1775.0,1955.15,0
2018-04-30,SRF,EQUITY,2015.0,2446.6,1989.05,2392.45,0
2018-05-31,SRF,EQUITY,2409.0,2411.75,1762.1,1932.2,0
2018-06-30,SRF,EQUITY,1880.0,1941.65,1612.25,1696.6,0
2018-07-31,SRF,EQUITY,1710.0,1739.5,1530.05,1731.25,0
2018-08-31,SRF,EQUITY,1720.1,2084.5,1686.05,2022.4,0
2018-09-30,SRF,EQUITY,2031.0,2060.0,1685.2,1711.1,0
2018-10-31,SRF,EQUITY,1719.65,1947.0,1615.0,1931.0,0
2018-11-30,SRF,EQUITY,1930.0,2178.95,1926.0,2164.45,0
2018-12-31,SRF,EQUITY,2165.0,2276.95,1906.0,1999.65,0
2019-01-31,SRF,EQUITY,2000.0,2138.0,1947.75,2011.35,0
2019-02-28,SRF,EQUITY,2017.0,2308.0,1947.6,2295.15,0
2019-03-31,SRF,EQUITY,2300.0,2478.0,2270.5,2403.0,0
2019-04-30,SRF,EQUITY,2300.0,2582.45,2172.6,2567.65,0
2019-05-31,SRF,EQUITY,2560.0,2982.9,2335.0,2846.85,0
2019-06-30,SRF,EQUITY,2845.55,3077.0,2774.15,3042.65,0
2019-07-31,SRF,EQUITY,3069.0,3086.1,2612.3,2701.8,0
2019-08-31,SRF,EQUITY,2686.1,3020.0,2551.5,2774.6,0
2019-09-30,SRF,EQUITY,2722.0,3003.0,2675.7,2751.95,0
2019-10-31,SRF,EQUITY,2745.0,2948.0,2588.0,2896.25,0
2019-11-30,SRF,EQUITY,2895.55,3272.9,2860.0,3201.65,0
2019-12-31,SRF,EQUITY,3201.0,3456.45,3173.9,3436.1,0
2020-01-31,SRF,EQUITY,3431.5,3861.0,3384.05,3784.05,0
2020-02-29,SRF,EQUITY,3688.15,4260.0,3688.15,3893.8,0
2020-03-31,SRF,EQUITY,4000.0,4019.0,2467.65,2783.3,0
2020-04-30,SRF,EQUITY,2635.0,3772.0,2562.1,3718.75,0
2020-05-31,SRF,EQUITY,3658.0,3729.0,3306.0,3487.15,0
2020-06-30,SRF,EQUITY,3520.0,3790.0,3511.8,3605.7,0
2020-07-31,SRF,EQUITY,3607.0,4043.55,3585.0,3793.15,0
2020-08-31,SRF,EQUITY,3850.0,4439.15,3790.85,4053.9,0
2020-09-30,SRF,EQUITY,4065.0,4475.0,3993.6,4130.1,0
