DATE,SYMBOL,TYPE,OPEN,HIGH,LOW,CLOSE,VOLUME
2015-01-31,NESTLEIND,EQUITY,6385.0,7430.0,6220.0,7113.05,0
2015-02-28,NESTLEIND,EQUITY,7113.8,7272.0,6760.05,7020.9,0
2015-03-31,NESTLEIND,EQUITY,7049.9,7445.75,6765.0,6947.35,0
2015-04-30,NESTLEIND,EQUITY,6988.9,7168.15,6525.0,6572.6,0
2015-05-31,NESTLEIND,EQUITY,6809.0,7349.0,6535.1,6751.55,0
2015-06-30,NESTLEIND,EQUITY,6700.0,6999.9,5501.0,6352.2,0
2015-07-31,NESTLEIND,EQUITY,6400.0,6494.0,5895.0,6357.4,0
2015-08-31,NESTLEIND,EQUITY,6349.9,6998.0,5950.0,5965.4,0
2015-09-30,NESTLEIND,EQUITY,5935.0,6398.0,5850.0,6367.65,0
2015-10-31,NESTLEIND,EQUITY,6480.0,6669.95,6105.15,6173.9,0
2015-11-30,NESTLEIND,EQUITY,6160.0,6323.0,5850.0,5858.8,0
2015-12-31,NESTLEIND,EQUITY,5858.9,5950.0,5630.0,5828.0,0
2016-01-31,NESTLEIND,EQUITY,5820.05,5850.0,5375.0,5488.0,0
2016-02-29,NESTLEIND,EQUITY,5480.0,5550.0,4981.0,5008.0,0
2016-03-31,NESTLEIND,EQUITY,5080.0,5849.0,5005.0,5757.35,0
2016-04-30,NESTLEIND,EQUITY,5690.0,6246.75,5558.05,5725.45,0
2016-05-31,NESTLEIND,EQUITY,5739.95,6359.0,5500.1,6097.35,0
2016-06-30,NESTLEIND,EQUITY,6116.0,6705.0,6109.05,6492.35,0
2016-07-31,NESTLEIND,EQUITY,6514.9,7369.0,6416.8,7188.35,0
2016-08-31,NESTLEIND,EQUITY,7172.0,7215.15,6470.0,6525.55,0
2016-09-30,NESTLEIND,EQUITY,6528.0,6590.0,6200.0,6432.85,0
2016-10-31,NESTLEIND,EQUITY,6432.9,7000.0,6432.9,6985.75,0
2016-11-30,NESTLEIND,EQUITY,6925.0,6960.75,5830.0,6289.7,0
2016-12-31,NESTLEIND,EQUITY,6243.0,6392.7,5746.0,6028.35,0
2017-01-31,NESTLEIND,EQUITY,6030.0,6081.05,5828.0,5851.85,0
2017-02-28,NESTLEIND,EQUITY,5898.0,6450.0,5834.75,6254.25,0
2017-03-31,NESTLEIND,EQUITY,6235.15,6720.0,6089.0,6680.65,0
2017-04-30,NESTLEIND,EQUITY,6551.0,6785.9,6267.75,6697.75,0
2017-05-31,NESTLEIND,EQUITY,6690.0,7000.0,6450.0,6645.1,0
2017-06-30,NESTLEIND,EQUITY,6642.0,6850.0,6530.0,6736.8,0
2017-07-31,NESTLEIND,EQUITY,6746.5,6980.0,6674.95,6767.15,0
2017-08-31,NESTLEIND,EQUITY,6740.0,7140.0,6532.0,7121.25,0
2017-09-30,NESTLEIND,EQUITY,7100.0,7410.0,6880.0,7216.5,0
2017-10-31,NESTLEIND,EQUITY,7300.0,7400.0,7110.05,7239.0,0
2017-11-30,NESTLEIND,EQUITY,7264.0,7974.15,7203.3,7663.5,0
2017-12-31,NESTLEIND,EQUITY,7659.95,8039.05,7630.05,7870.9,0
2018-01-31,NESTLEIND,EQUITY,7900.0,7968.55,7405.05,7469.15,0
2018-02-28,NESTLEIND,EQUITY,7499.0,7874.0,6887.25,7761.65,0
2018-03-31,NESTLEIND,EQUITY,7777.0,8250.0,7566.0,8203.55,0
2018-04-30,NESTLEIND,EQUITY,8322.0,9448.0,8312.0,9396.55,0
2018-05-31,NESTLEIND,EQUITY,9405.0,9889.95,8934.65,9654.0,0
2018-06-30,NESTLEIND,EQUITY,10000.0,10198.0,9500.15,9810.1,0
2018-07-31,NESTLEIND,EQUITY,9890.0,10580.0,9727.65,10530.4,0
2018-08-31,NESTLEIND,EQUITY,10600.0,11705.0,10210.0,11582.25,0
2018-09-30,NESTLEIND,EQUITY,11679.95,11679.95,9199.95,9699.65,0
2018-10-31,NESTLEIND,EQUITY,9723.95,10198.3,9113.8,10147.85,0
2018-11-30,NESTLEIND,EQUITY,10239.0,10890.4,9903.5,10764.85,0
2018-12-31,NESTLEIND,EQUITY,10819.2,11425.0,10232.0,11084.85,0
2019-01-31,NESTLEIND,EQUITY,11150.0,11538.95,10655.55,11497.85,0
2019-02-28,NESTLEIND,EQUITY,11498.05,11751.0,10176.25,10639.75,0
2019-03-31,NESTLEIND,EQUITY,10640.0,11239.0,10165.1,10960.95,0
2019-04-30,NESTLEIND,EQUITY,10980.0,11239.95,10690.0,10905.3,0
2019-05-31,NESTLEIND,EQUITY,10905.0,11540.0,10120.05,11498.1,0
2019-06-30,NESTLEIND,EQUITY,11498.6,11950.0,11300.0,11912.6,0
2019-07-31,NESTLEIND,EQUITY,11984.0,12023.25,11265.0,11675.9,0
2019-08-31,NESTLEIND,EQUITY,11664.0,12948.8,11322.45,12875.2,0
2019-09-30,NESTLEIND,EQUITY,12699.75,14144.0,12387.65,13889.65,0
2019-10-31,NESTLEIND,EQUITY,13889.0,15146.9,13335.9,14947.0,0
2019-11-30,NESTLEIND,EQUITY,14947.0,15091.7,13982.5,14453.95,0
2019-12-31,NESTLEIND,EQUITY,14453.95,14993.35,14005.0,14785.35,0
2020-01-31,NESTLEIND,EQUITY,14819.0,15899.95,14260.85,15359.45,0
2020-02-29,NESTLEIND,EQUITY,15589.0,16831.5,15530.0,15778.85,0
2020-03-31,NESTLEIND,EQUITY,15950.0,16632.5,12200.0,16300.6,0
2020-04-30,NESTLEIND,EQUITY,15939.7,18369.95,15005.0,17924.65,0
2020-05-31,NESTLEIND,EQUITY,17571.0,17920.0,16108.65,17540.8,0
2020-06-30,NESTLEIND,EQUITY,17540.8,17749.0,16052.2,17174.45,0
2020-07-31,NESTLEIND,EQUITY,17205.0,17764.6,16432.2,16522.2,0
2020-08-31,NESTLEIND,EQUITY,16635.3,16899.0,15875.0,15949.55,0
2020-09-30,NESTLEIND,EQUITY,15995.0,16515.0,15100.0,15918.65,0
2020-10-31,NESTLEIND,EQUITY,15919.0,17360.0,15375.0,17161.6,0
2020-11-30,NESTLEIND,EQUITY,17201.0,18068.9,16475.0,17888.95,0
2020-12-31,NESTLEIND,EQUITY,17418.15,18844.0,17150.0,18390.25,0
2021-01-31,NESTLEIND,EQUITY,18389.7,18630.0,16961.3,17060.0,0
2021-02-28,NESTLEIND,EQUITY,17150.05,17646.0,16002.1,16101.6,0
2021-03-31,NESTLEIND,EQUITY,16302.0,17299.0,16070.0,17165.2,0
2021-04-30,NESTLEIND,EQUITY,17165.2,17759.0,16255.0,16309.25,0
2021-05-31,NESTLEIND,EQUITY,16360.0,17900.0,16272.65,17695.55,0
2021-06-30,NESTLEIND,EQUITY,17599.0,18189.3,17322.4,17633.0,0
2021-07-31,NESTLEIND,EQUITY,17630.0,18449.0,17360.25,17702.65,0
2021-08-31,NESTLEIND,EQUITY,17795.8,20325.0,17654.0,19467.75,0
2021-09-30,NESTLEIND,EQUITY,19874.0,20609.15,19316.15,19445.55,0
2021-10-31,NESTLEIND,EQUITY,19500.0,20200.0,18604.35,19000.15,0
2021-11-30,NESTLEIND,EQUITY,19098.9,19599.0,18639.55,19152.55,0
2021-12-31,NESTLEIND,EQUITY,19210.0,19814.95,18600.0,19705.7,0
